Number of hit	Text ID	Context before	Query item	Context after
1100	3151073	hyperpolarization as a transducer of insulin action . The major	novel	method uses a device that produces small hyperpolarization or depolarization
1101	3208469	convenience for biochemical , cellular and developmental experiments . Two	novel	approaches will be used in these experiments . First ,
1102	3151760	about the problem and has led to the design of	novel	membranes . In conjunction , we have developed a unique
1103	3151760	of the catalytic lifetime ; ( 3 ) Incorporation of	novel	membranes ; ( 4 ) Determination of the factors that
1104	3250750	in vitro studies choroidal transport will be assessed by a	novel	assay , using scintillation spectroscopy of 14C - 2,4-D or
1105	3130875	MLR ) . Cyclosporin A ( CsA ) , a	novel	immunosuppressive drug currently in use to prevent graft rejection and
1106	3131061	Isotype switch variants will be produced from existing hybridomas .	Novel	antibody variants will be generated by genetic engineering techniques and
1107	3206969	acting in vivo as 5 - HT agonists , several	novel	serotonergic agents , including latent 5 - HT analogs ,
1108	3105334	on hormones , cyclic nucleotides and calcium as regulators .	Novel	treatments of dependence emphasize non- narcotic treatment approaches and psychosocial
1109	3152003	as an extension of the first objective , to explore	novel	, generally applicable methodologies towards the synthesis of acyclic carbon
1110	3152003	( c ) application of the ene reactions and the	novel	1 less than 3 - and 1 less than 3,
1111	3152003	lactone and invictolide , ( g ) development of the	novel	, tandem - conjugate addition - [ 2 , 3
1112	3152013	H500 Leydig cell tumor in the Fisher rat and a	novel	murine squamous cell model in vivo . Material from human
1113	3150982	objectives of this proposal are the synthesis and evaluation of	novel	selective inhibitors of steroid- transforming enzymes . Some of these
1114	4687722	modulation by ethanol . To this end , we investigated	novel	routes and sources of oxygenated metabolites of the major polyunsaturate
1115	3126654	markers has been reported . This project will utilize a	novel	gene transfer system recently developed to transfer plasmids from E.
1116	3126654	to use the library to study the mechanism of the	novel	gene transfer systems that operate in Bacteroides in the absence
1117	3126711	over . Spheroplast fusion can also be used to construct	novel	phenotypes and identify alleles . We will continue our mapping
1118	4687743	rate of melatonin is also decreased . We have developed	novel	chemical derivatization procedures to render biogenic amines lipid soluble and
1119	3152063	the interstitium with microvascular insufficiency . If confirmed , this	novel	hypothesis of scleroderma suggests several new approaches to therapeutic intervention
1120	3152062	be tested for an error of RNA processing using a	novel	application of the M - 13 derived hybridization probe .
1121	3255539	from human psychophysics . For this purpose , the relatively	novel	stimulus of a swept frequency sinusoidal stimulus will be used
1122	3548391	to whether this newly recognized epidemic is triggered by a	novel	viral agent or can be accounted for solely by continuous
1123	3150732	the microestimation of steroids by ( a ) isolation of	novel	hydroxysteroid dehydrogenases with more stringent specificities , and ( b
1124	3487567	feasibility of efficiently producing biochemicals from mammalian fibroblasts by a	novel	method of continuous culture with immobilized cells . The novelty
1125	3172247	of polymorphonuclear elastase ) . We have therefore designated this	novel	fragment C3 c' , and have shown that it is
1126	3128702	laboratory has provided strong evidence that factor B is a	novel	type of serine protease . The research described in the
1127	3175202	of U-58431 , similar to other pyranoquinones and having a	novel	oxabicyclooctane structure . The histopathologic diagnosis of malignant lymphomas is
1128	3175228	used molecular biological criteria to detect genetic polymorphism of a	novel	chromosome 17 gene , an alpha-hemoglobin pseudogene , and demonstrated
1129	3151992	cyclic nucleotides , and metabolic factors will be examined .	Novel	information will be obtained about basolateral membrane properties , specifically
1130	3109057	of acetaldehyde in biological fluids . Further development of this	novel	method for acetaldehyde with increased sensitivity over existing methods is
1131	3070710	used as probes for macrophage associated antigen , and a	novel	method for determining which components of an infectious agent (
