Number of hit	Text ID	Context before	Query item	Context after
379	3483997	11 - cis congener . This thermodynamically uphill process derives its energy from the phospholipids of the membranes in a	novel	process which utilizes the free energy of hydrolysis of the ester bonds to drive the isomerization . The mechanism employed
380	3262757	and chloride transport blockers . This is a proposal to continue characterizing the ocular biosynthesis and metabolic fate of the	novel	cytochrome P450 ( P450 ) arachidonic acid ( AA ) metabolites , determining their biological activities and evaluating their contribution
381	3262757	in conditions such as uveitis , age -related macular degeneration and diabetic retinopathy . To assess the importance of these	novel	metabolites in ocular functions , certain questions regarding the biochemistry and the mechanism of action of these compounds have to
382	3877383	will be done on these unsaturated ketonucleosides . The primary objective is the design , synthesis and pharmacological evaluation of	novel	and medicinally important pyridinium ylides and their sodium borohydride reduction products , particularly the N - amino -l , 2
383	3877383	N - amino -l , 2 , 3 , 6 - tetrahydropyridine derivatives . 21,22 We reported the synthesis of	novel	N-iminopyridinium ylides using the method employed by Tamura . 23 Sodium borohydride reduction of the ylides afforded the stable N-amino
384	3219890	the oral cavity . The most rigorous way of attacking this problem is via chemical synthesis of analogs of these	novel	phosphoproteins and to study their activities of these analogs in inhibiting primary and secondary precipitation of calcium phosphate salts .
385	3219890	activities of these analogs in inhibiting primary and secondary precipitation of calcium phosphate salts . Recently , we developed a	novel	and efficient strategy for preparing any desired synthetic phosphoserine - containing analog of staterin and the PRPs and a wide
386	3495938	quantitation has not been described previously . The purpose of the proposed research is to establish the feasibility of a	novel	plethysmographic approach to the determination of human body volume and composition . The need for a practical , accurate ,
387	3876456	level in cell culture . We also are analyzing interactions of EAVE with HIV as a potential approach to a	novel	therapy for AIDS . We are also developing EAVE vectors that express the CFTR gene as a potential gene therapy
388	3252790	to modulate the ease of quinol oxidation . 1,4 - benzothiazine formation from quinone - thioethers , which represent a	novel	and divergent pathway from the normal route of mercapturic acid synthesis , will be extended to determine the potential toxicological
389	3253171	intracellular chemical species of Ga , In or As , early metal - specific biochemical responses to these agents and	novel	biological indicators of target cell injury following acute intratracheal instillation of particulates of these elements , either alone or in
390	3253188	the protective role of individual anti-oxidant enzymes have not been identified . This project will investigate these events by a	novel	approach . The ability of anti - oxidant enzymes to protect against paraquat cytotoxicity will be studied on an individual
391	3222866	and gene cloning have led to additional information on microbial gene products important in virulence and to the development of	novel	vaccines . The overall objective of the studies proposed in this application is to determine at the humoral and cellular
392	3225512	( 1 ) Labelling and incorporation of membrane elements : Site-directed fluorescent labelling of spectrin will be achieved using a	novel	cleavable , fluorescent , photoaffinity crosslinking reagent . In situ specific labelling of actin , band 3 , and 4.1
393	3229783	domains of the receptor involved in the 3 - dimensional insulin binding site by affinity labeling with a family of	novel	insulin analogues and characterize the role of specificity domains of the receptor in this process by in vitro mutagenesis .
394	3876459	HIV genes appear to be crucial to HIV growth and infection . Therefore we are studying the feasibility of a	novel	anti-viral therapy for HIV based on interference by another viral gene with the transacting regulation of HIV . The overall
